counterfactual_variant,macro_step_id,date,code_id,source_prob,source_trigger,alpha,action_l1_shift,market_gate,daily_steps,portfolio_value
original_ppo,36,2022-08-15,6,0.0,False,0.0,0.0,1.0,2,1009329.2975012767
original_ppo,37,2022-08-22,5,0.0,False,0.0,0.0,1.0,5,985000.7752885885
original_ppo,38,2022-08-29,5,0.0,False,0.0,0.0,1.0,5,962797.4521676437
original_ppo,39,2022-09-06,3,0.0,False,0.0,0.0,1.0,5,958239.3347215392
original_ppo,40,2022-09-13,3,0.0,False,0.0,0.0,1.0,5,950339.3495673946
original_ppo,41,2022-09-20,3,0.0,False,0.0,0.0,1.0,5,925501.0419032294
original_ppo,42,2022-09-27,3,0.0,False,0.0,0.0,1.0,5,913283.2740382849
original_ppo,43,2022-10-04,3,0.0,False,0.0,0.0,1.0,5,923842.1263841317
original_ppo,44,2022-10-11,5,0.0,False,0.0,0.0,1.0,5,898962.4001643343
original_ppo,45,2022-10-18,3,0.0,False,0.0,0.0,1.0,5,924253.1938889567
original_ppo,46,2022-10-25,6,0.0,False,0.0,0.0,1.0,5,952407.6891608228
original_ppo,47,2022-11-01,6,0.0,False,0.0,0.0,1.0,5,953594.0679812199
original_ppo,48,2022-11-08,6,0.0,False,0.0,0.0,1.0,5,958188.5921325053
original_ppo,49,2022-11-11,6,0.0,False,0.0,0.0,1.0,3,985433.1752918614
original_ppo,50,2022-11-18,5,0.0,False,0.0,0.0,1.0,5,988863.0779903677
original_ppo,51,2022-11-23,5,0.0,False,0.0,0.0,1.0,3,1000889.0914171907
original_ppo,52,2022-12-01,6,0.0,False,0.0,0.0,1.0,5,1005334.9339559126
original_ppo,53,2022-12-08,5,0.0,False,0.0,0.0,1.0,5,983816.7687392032
original_ppo,54,2022-12-15,5,0.0,False,0.0,0.0,1.0,5,971788.0189226904
original_ppo,55,2022-12-22,3,0.0,False,0.0,0.0,1.0,5,978045.5859649979
original_ppo,56,2022-12-30,3,0.0,False,0.0,0.0,1.0,5,980345.9534379962
original_ppo,57,2023-01-09,3,0.0,False,0.0,0.0,1.0,5,1000451.7128637428
original_ppo,58,2023-01-17,5,0.0,False,0.0,0.0,1.0,5,991928.8555194319
original_ppo,59,2023-01-24,0,0.0,False,0.0,0.0,1.0,5,1003658.9592630232
original_ppo,60,2023-01-31,5,0.0,False,0.0,0.0,1.0,5,1013713.4560160346
original_ppo,61,2023-02-07,5,0.0,False,0.0,0.0,1.0,5,1008256.9626574717
original_ppo,62,2023-02-14,0,0.0,False,0.0,0.0,1.0,5,1014016.200592629
original_ppo,63,2023-02-22,5,0.0,False,0.0,0.0,1.0,5,990278.7711790226
original_ppo,64,2023-02-27,3,0.0,False,0.0,0.0,1.0,3,980772.8448496301
learned_context_adapter_hidden_direction,0,2022-01-07,5,0.06714001408263616,False,0.016314158216118813,0.0001798029989004135,0.7836782658100129,5,999670.186266374
learned_context_adapter_hidden_direction,1,2022-01-14,5,0.10350933055687725,False,0.19483225047588348,0.0022428538650274277,0.7233009027544748,5,999080.4747091952
learned_context_adapter_hidden_direction,2,2022-01-21,5,0.1070126561127344,False,0.10033852607011795,0.0011310633271932602,0.5875944970206358,4,998412.6835810302
learned_context_adapter_hidden_direction,3,2022-01-24,3,0.02882602890161091,False,0.006625839043408632,8.011236786842346e-05,0.5424188711594694,1,998470.0442957139
learned_context_adapter_hidden_direction,4,2022-01-25,3,0.057260955888864,False,0.04705814644694328,0.0005425289273262024,0.5458939274024192,1,998467.1245502533
learned_context_adapter_hidden_direction,5,2022-02-01,3,0.036044683575119925,False,0.0037677541840821505,4.4619664549827576e-05,0.5488231597995599,5,999646.8956194546
learned_context_adapter_hidden_direction,6,2022-02-08,3,0.07261575594299267,False,0.06878490746021271,0.0006659254431724548,0.668989081203102,5,1000093.6624932765
learned_context_adapter_hidden_direction,7,2022-02-15,6,0.11214668607512815,False,0.05520772933959961,0.0005596112459897995,0.7468369022276705,5,998212.7480701751
