source_code,arm,eta0,length,kernel,window_type,window_id,start_row,start_date,end_date,split,fold,source_zip,bad_auc_natural,bad_auc_edited,bad_auc_reduction,bad_prob_start_natural,bad_prob_start_edited,bad_prob_end_natural,bad_prob_end_edited,bad_dwell_natural,bad_dwell_edited,bad_dwell_reduction,primitive_switch_rate,mean_action_l1_shift_exact,p95_action_l1_shift_exact,mean_logprob_delta_exact,mean_entropy_delta_exact,ood_max_mean_pct,ood_max_p95_pct,latent_ood_max_p95_pct,obs_ood_max_p95_pct,mean_market_gate,mean_volatility_gate,mean_liquidity_gate,mean_sector_gate,mean_correlation_regime_gate,mean_drawdown_gate,mean_recovery_gate,mean_turbulence_gate,mean_ood_gate,peak_multiplier,dose_multiplier,ood_capped,safe_sequential_gate,safe_suppression_score,natural_cum_return,mean_turnover_l1_natural,mean_cash_target_natural,mean_risk_stress,mean_recovery_score
2,hidden_direction,1.0,20,random_same_dose,shifted_control,2,1588,2016-05-06,2016-06-03,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,3.7352649116521004,3.3359357640168605,0.3993291476352405,0.20102669595494796,0.18864204804198786,0.24186736443624277,0.2066967858662912,3,0,3,0.15,0.009857177641242743,0.0187374671921134,-0.03171806335449219,0.039716339111328124,0.5784881784881785,0.8824508824508824,0.8824508824508824,,0.7458562018921413,0.8709991550152416,0.9949711203130661,1.0,1.0,0.9818679567355513,0.882691300988021,0.98908174328506,1.0,1.3414941057919527,14.840449205955647,False,True,0.3736129383167517,0.020537891236221517,0.0012572199217334803,0.15236655473709101,0.4093559612100187,0.5307652039520847
2,hidden_direction,1.0,20,random_same_dose,shifted_control,3,1626,2016-06-30,2016-07-28,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,3.257549870707731,2.9109511998812687,0.3465986708264617,0.15859578172532754,0.14565257758532646,0.32559099960320875,0.2839380190744101,2,2,0,0.15,0.0095847281627357,0.015989608224481346,-0.027885818481445314,0.03174171447753906,0.7255411255411255,0.9500499500499501,0.9500499500499501,,0.6773681169155628,0.8828490115197531,0.995642414587123,1.0,0.95190688572824,0.9962620374749827,0.8995689286460117,0.9888161205593494,0.9086413586413584,1.237941937634998,13.564109747301334,False,True,0.3228212831732527,0.028919910486638667,0.00108939635321927,0.15537891387939448,0.3827420962405797,0.5982757145840473
2,hidden_direction,1.0,20,random_same_dose,shifted_control,4,1736,2016-12-06,2017-01-04,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,4.932928517085762,4.461926341478235,0.4710021756075275,0.21290686041138965,0.17635363567066759,0.2412824117085583,0.22599031371009065,5,5,0,0.0,0.01055500442162156,0.019482764601707458,-0.034958267211914064,0.047332382202148436,0.5687146187146187,0.8981018981018981,0.8981018981018981,,0.759249674557908,0.8637355401387342,0.9952766855390178,1.0,1.0,0.9965182860042828,0.888556077346645,0.996436809822917,1.0,1.3842437733115849,15.179534358190745,False,True,0.4429680375799489,0.029952587359889593,0.0011808286152455141,0.15935634970664972,0.4218575810945605,0.5542243093865806
2,hidden_direction,1.0,20,random_same_dose,shifted_control,5,2496,2019-12-13,2020-01-13,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,3.3554441877037275,2.9878774935572414,0.3675666941464852,0.12030732386230865,0.10868171994385474,0.12167741246553627,0.09834437334453017,0,0,0,0.0,0.011997943464666604,0.01957441093400121,-0.03271160125732422,0.03821754455566406,0.2216450216450216,0.3515984015984016,0.3515984015984016,,0.7554287874448717,0.8673555448939052,0.9891258707900288,1.0,1.0,0.9970025754002056,0.8832489786998192,0.9996371007338165,1.0,1.2423986879336506,15.102229820319163,False,True,0.3392129500531565,0.02709407922407303,0.0027185323024927852,0.20134915113449087,0.42052723246659,0.5329959147992771
2,hidden_direction,1.0,20,no_intervention,matched_nonbad_control,0,0,2010-01-14,2010-02-11,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.7732633182539984,0.7732633182539984,0.0,0.07782266955397862,0.07782266955397862,0.025275268213403156,0.025275268213403156,0,0,0,0.0,6.277114152908326e-08,1.2852251529693604e-07,0.0,0.0,0.7653346653346654,0.9790209790209791,0.9790209790209791,,0.6276062866592724,0.8356921952406878,1.0,1.0,1.0,1.0,0.8404122494114942,0.9755196854472162,0.9166583416583418,0.0,0.0,False,True,-0.14510495787603708,0.0,0.0,0.24608684778213497,0.5453877398734902,0.3616489976459771
2,hidden_direction,1.0,20,no_intervention,matched_nonbad_control,1,20,2010-02-12,2010-03-12,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.9524765153198193,0.9524765153198193,0.0,0.025275268213403156,0.025275268213403156,0.07541128008273422,0.07541128008273422,0,0,0,0.0,1.8067657947540282e-08,6.705522537231445e-08,0.0,0.0,0.8076590076590076,0.8854478854478854,0.8854478854478854,,0.6949087159905003,0.8889103777616612,0.8901823190176227,1.0,1.0,0.999692802524569,0.9018126584712739,0.9755196854472162,1.0,0.0,0.0,False,True,-1.8067657947540282e-08,0.017234949511527597,0.054457290275729195,0.11018861532211302,0.36799379813691246,0.6072506338850955
2,hidden_direction,1.0,20,no_intervention,matched_nonbad_control,2,40,2010-03-15,2010-04-12,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,1.387019576975004,1.387019576975004,0.0,0.07541128008273422,0.07541128008273422,0.07491978031795002,0.07491978031795002,0,0,0,0.0,3.5390257835388184e-08,8.940696716308594e-08,-1.9073486328125e-06,-1.9073486328125e-06,0.7834165834165835,0.9017649017649018,0.9017649017649018,,0.6929288082321718,0.8761999509338105,0.9085684328895111,1.0,1.0,0.9989658471055126,0.8952432604739723,0.9755196854472162,0.9977938727938728,0.0,0.0,False,True,-9.890645742416382e-07,0.023160121328817507,0.02467565802966746,0.11438516378402704,0.4103618875630811,0.5809730418958895
2,hidden_direction,1.0,20,no_intervention,matched_nonbad_control,3,60,2010-04-13,2010-05-10,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,1.753823984466785,1.753823984466785,0.0,0.07491978031795002,0.07491978031795002,0.039527803295126215,0.039527803295126215,0,0,0,0.0,4.55416738986969e-08,1.3597309589385986e-07,1.9073486328125e-06,0.0,0.8037129537129536,0.9587079587079587,0.9587079587079587,,0.6370129345451181,0.8487799801852877,0.9833241020908752,1.0,1.0,0.9767769823187937,0.8608246394282659,0.9755196854472162,0.9266150516150518,0.0,0.0,False,True,-0.04354079275578384,-0.022498392467985462,0.00416897447728119,0.15313318967819192,0.5017617900581578,0.4432985577130637
2,hidden_direction,1.0,20,no_intervention,matched_nonbad_control,4,80,2010-05-11,2010-06-08,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.595932138973603,0.595932138973603,0.0,0.039527803295126215,0.039527803295126215,0.02261383221590492,0.02261383221590492,0,0,0,0.0,8.381903171539307e-09,1.30385160446167e-08,0.0,0.0,0.8057276057276057,0.9637029637029637,0.9637029637029637,,0.5600934416865275,0.8395490176936982,0.9884949403565348,1.0,1.0,0.9057313642357949,0.8349764279853502,0.9755196854472162,0.9203712953712954,0.0,0.0,False,True,-0.06851482689672195,-0.048961289376541095,0.00287626491086625,0.14400970935821514,0.532531665030123,0.33990571194140096
2,hidden_direction,1.0,20,no_intervention,matched_nonbad_control,5,100,2010-06-09,2010-07-07,train,fold_2021,stage0_1_job_213_R6c_v1_fold_2021_results.zip,0.6327451400118599,0.6327451400118599,0.0,0.02261383221590492,0.02261383221590492,0.03173274726338591,0.03173274726338591,0,0,0,0.0,1.7881393432617187e-08,6.146728992462158e-08,2.6702880859375e-06,-3.0517578125e-06,0.7368464868464868,0.8807858807858808,0.8807858807858808,,0.6252826082649746,0.847613046912653,0.9815829231860661,1.0,1.0,0.898333206266255,0.8540675421205833,0.9755196854472162,1.0,0.0,0.0,False,True,-1.3530254364013671e-06,0.012470359501252304,0.00460426920348347,0.10775419473648058,0.5056515676336064,0.41627016848233345
