source_code,arm,eta0,length,kernel,window_type,n_windows,mean_bad_auc_reduction,median_bad_auc_reduction,mean_bad_dwell_reduction,mean_primitive_switch_rate,p95_action_l1_shift_exact,p95_ood_max_pct,mean_logprob_delta_exact,mean_entropy_delta_exact,safe_window_rate,mean_safe_suppression_score,mean_natural_cum_return,mean_risk_stress,mean_market_gate,mean_volatility_gate,mean_liquidity_gate,mean_sector_gate,mean_correlation_regime_gate,mean_drawdown_gate,mean_recovery_gate,mean_turbulence_gate,mean_ood_gate,stage6_candidate_broad,temporal_shape_pass,wrong_direction_control_pass,stage6_candidate_strict,stage6_candidate
2,hidden_subspace,1.0,20,constant_peak,event,7,0.4430742525514257,0.45120379365656993,3.857142857142857,0.25,0.010790177900344134,0.9652014652014652,-0.030020087105887272,0.038177817208426335,1.0,0.4040533104816163,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
2,hidden_subspace,1.0,20,reverse_exponential_dose,event,7,0.4208993346731743,0.41892391211773045,3.0,0.19285714285714287,0.02485915862955153,0.9657259407259406,-0.02904804774693081,0.035800933837890625,1.0,0.3811591503391284,0.012844974080941525,0.4476885379034678,0.7016222020927366,0.8516366733641282,0.9930552194031061,1.0,0.9911086507407683,0.9914528767622629,0.8760145707109486,0.9853472630998918,0.9751629323057894,True,False,True,False,False
2,hidden_direction,1.0,20,reverse_exponential_dose,shifted_control,6,0.3899890640491816,0.4051534782357459,0.5,0.03333333333333333,0.03342366728466005,0.9366674991674991,-0.031617959340413414,0.037670707702636724,1.0,0.36320528073618413,0.021627860989224496,0.42114703384956886,0.7300331622591137,0.8657812794905487,0.9935340013332062,1.0,0.9919844809547067,0.9907202971333565,0.8840822545628089,0.9892746479110793,0.9847735597735597,False,False,True,False,False
2,hidden_direction,1.0,20,random_same_dose,shifted_control,6,0.389193873691918,0.3834479208908629,0.5,0.049999999999999996,0.020664412062615156,0.9370629370629371,-0.03107277552286784,0.03758074442545573,1.0,0.363091819202031,0.021627860989224496,0.42114703384956886,0.7300331622591137,0.8657812794905487,0.9935340013332062,1.0,0.9919844809547067,0.9907202971333565,0.8840822545628089,0.9892746479110793,0.9847735597735597,False,False,True,False,False
2,hidden_direction,1.0,20,exponential_dose,shifted_control,6,0.38077407147025905,0.37329339510949844,0.0,0.05833333333333333,0.03152939460705966,0.9391441891441892,-0.03040790557861328,0.036896705627441406,1.0,0.3525457152255753,0.021627860989224496,0.42114703384956886,0.7300331622591137,0.8657812794905487,0.9935340013332062,1.0,0.9919844809547067,0.9907202971333565,0.8840822545628089,0.9892746479110793,0.9847735597735597,False,False,True,False,False
2,hidden_subspace,1.0,20,reverse_exponential_dose,shifted_control,6,0.37003575122149573,0.38619601917989366,0.5,0.03333333333333333,0.029923451365903023,0.9366466866466867,-0.029937076568603515,0.033728535970052084,1.0,0.3452096885042207,0.021627860989224496,0.42114703384956886,0.7300331622591137,0.8657812794905487,0.9935340013332062,1.0,0.9919844809547067,0.9907202971333565,0.8840822545628089,0.9892746479110793,0.9847735597735597,False,False,True,False,False
2,hidden_subspace,1.0,20,random_same_dose,shifted_control,6,0.3659574229613311,0.36315565776353176,0.3333333333333333,0.03333333333333333,0.021790872095152736,0.9366466866466867,-0.029195499420166013,0.033378791809082035,1.0,0.3419503238257522,0.021627860989224496,0.42114703384956886,0.7300331622591137,0.8657812794905487,0.9935340013332062,1.0,0.9919844809547067,0.9907202971333565,0.8840822545628089,0.9892746479110793,0.9847735597735597,False,False,True,False,False
2,hidden_subspace,1.0,20,exponential_dose,shifted_control,6,0.3618025174650858,0.35577135989566677,0.0,0.06666666666666667,0.028229268360883002,0.9387487512487512,-0.02870190938313802,0.03279946645100911,1.0,0.3354639923740779,0.021627860989224496,0.42114703384956886,0.7300331622591137,0.8657812794905487,0.9935340013332062,1.0,0.9919844809547067,0.9907202971333565,0.8840822545628089,0.9892746479110793,0.9847735597735597,False,False,True,False,False
4,hidden_direction,1.0,20,reverse_exponential_dose,shifted_control,4,0.3181332880940024,0.38281568635120844,1.25,0.0625,0.018012327933683993,0.9616716616716616,-0.02719240188598633,0.024960041046142578,1.0,0.27730428777439997,0.01618730564445564,0.4591455779594888,0.6143289023907513,0.846190637030707,0.9773091337713904,1.0,1.0,0.9424367482056916,0.8723017527303157,0.9193010999541731,0.9768169330669331,False,True,True,False,False
4,hidden_subspace,1.0,20,reverse_exponential_dose,shifted_control,4,0.3136325371467155,0.3767944714559397,1.25,0.0625,0.01634047590196133,0.9616716616716616,-0.024547767639160157,0.022395515441894533,1.0,0.2746878893360455,0.01618730564445564,0.4591455779594888,0.6143289023907513,0.846190637030707,0.9773091337713904,1.0,1.0,0.9424367482056916,0.8723017527303157,0.9193010999541731,0.9768169330669331,False,True,True,False,False
