code_id,final_label,top_mechanism,mechanism_score,annualized_sharpe,sum_one_period_return,mean_advantage_proxy,mean_abs_value_error_proxy,mean_entropy,mean_turnover_l1,contribution_to_total_pnl_pct,label_uncertainty,status,failure_tags,interpretation
0,risk_off_deleveraging,volatility_targeting,0.5465148346311736,-0.28695365898967784,-0.07560982292687832,0.4700582449804164,2.815114061645025,-69.72370181002246,0.0016710815547564685,-0.04756499419698579,0.5094836016793377,PROTECTIVE_RISK_MECHANISM,negative_pnl;exact_train_ppo_not_day_joined,"PROTECTIVE_RISK_MECHANISM: risk_off_deleveraging with Sharpe=-0.29, sum_return=-0.0756, turnover=0.0017, adv_proxy=0.470, value_err_proxy=2.815."
1,baseline_hold,baseline_hold,0.5541784664395909,3.025947485268839,0.6824634906475812,0.4797549513611499,3.0686247971642597,-69.7935499474123,0.0015809921687131505,0.429327443389201,0.6312476257586083,GOOD_MECHANISM,high_label_uncertainty;exact_train_ppo_not_day_joined,"GOOD_MECHANISM: baseline_hold with Sharpe=3.03, sum_return=0.6825, turnover=0.0016, adv_proxy=0.480, value_err_proxy=3.069."
2,momentum_trend_following,baseline_hold,0.4955863970157306,2.602759700562475,0.23442680958472187,0.23248729315696656,2.8987249680372074,-70.15286680968882,0.0012146419772156077,0.14747435459938532,0.6368199712808281,GOOD_MECHANISM,high_label_uncertainty;exact_train_ppo_not_day_joined,"GOOD_MECHANISM: momentum_trend_following with Sharpe=2.60, sum_return=0.2344, turnover=0.0012, adv_proxy=0.232, value_err_proxy=2.899."
3,risk_off_deleveraging,volatility_targeting,0.7357302408072588,-0.022669652857494234,-0.006331174285506738,-0.48732445267480723,3.3359111268290773,-69.66952074727705,0.0018381412939409627,-0.0039828458326303185,0.3982622358262166,PROTECTIVE_RISK_MECHANISM,negative_pnl;exact_train_ppo_not_day_joined,"PROTECTIVE_RISK_MECHANISM: risk_off_deleveraging with Sharpe=-0.02, sum_return=-0.0063, turnover=0.0018, adv_proxy=-0.487, value_err_proxy=3.336."
4,active_trading,execution_metaorder_artifact,0.7279151559803884,1.5017990944418216,0.2014197300137333,0.17049572680873795,1.0986118611950872,-70.0981366819882,0.006001340718983382,0.12671010086251525,0.5106615419687243,EXECUTION_ARTIFACT,high_turnover;exact_train_ppo_not_day_joined,"EXECUTION_ARTIFACT: active_trading with Sharpe=1.50, sum_return=0.2014, turnover=0.0060, adv_proxy=0.170, value_err_proxy=1.099."
5,sector_or_group_rotation,execution_metaorder_artifact,0.8993436220877989,1.6521865966932605,0.207298248885307,-1.127746629776861,5.545972336303845,-69.66214013304615,0.006006294519020796,0.13040818803147589,0.6023265246436096,GOOD_MECHANISM,high_label_uncertainty;high_turnover;high_value_error_proxy;exact_train_ppo_not_day_joined,"GOOD_MECHANISM: sector_or_group_rotation with Sharpe=1.65, sum_return=0.2073, turnover=0.0060, adv_proxy=-1.128, value_err_proxy=5.546."
6,baseline_hold,short_term_reversal_recovery,0.5563528648548778,0.8432759312111916,0.1485426123718569,0.335964365751015,3.0271006490704484,-69.76829624454065,0.00318392836172729,0.09344590718464457,0.7586584663227461,UNINTERPRETABLE,high_label_uncertainty;exact_train_ppo_not_day_joined,"UNINTERPRETABLE: baseline_hold with Sharpe=0.84, sum_return=0.1485, turnover=0.0032, adv_proxy=0.336, value_err_proxy=3.027."
7,momentum_trend_following,short_term_reversal_recovery,0.8375835560657273,2.8632013847257816,0.19740078901438218,-1.0342044000132988,5.835307978692568,-71.41208806531182,0.004004874899835285,0.12418184596239419,0.5073652896269883,GOOD_MECHANISM,high_value_error_proxy;exact_train_ppo_not_day_joined,"GOOD_MECHANISM: momentum_trend_following with Sharpe=2.86, sum_return=0.1974, turnover=0.0040, adv_proxy=-1.034, value_err_proxy=5.835."
