code_id,final_label,n,mean_advantage_proxy,advantage_proxy_p10,advantage_proxy_p50,advantage_proxy_p90,mean_value_error_proxy,mean_abs_value_error_proxy,mean_entropy,mean_logprob,mean_value,mean_reward_to_go_proxy,mean_turnover_cost_proxy,sum_turnover_cost_proxy,mean_turnover_l1,mean_stock_turnover_l1,mean_drawdown,mean_action_confidence_proxy_neg_entropy,final_replay_entropy_logprob_value_exact_available,exact_training_ppo_available,per_primitive_training_ppo_joined,per_primitive_training_ppo_join_note,approx_kl_exact_available,clip_fraction_exact_available,advantage_exact_available,mean_approx_kl,mean_clip_fraction
0,risk_off_deleveraging,527,0.4700582449804164,-1.1388439573174869,0.23135969165189207,2.315172868704513,1.796289315276659,2.815114061645025,-69.72370181002246,64.30390933071187,-0.5627504210544492,1.2335388942222099,1.153978348282819e-06,0.0006081465895450455,0.0016710815547564685,0.0011539783482828188,-0.020420437510560607,69.72370181002246,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
1,baseline_hold,789,0.4797549513611499,-0.8155811823014264,0.4891359026552766,1.7702618001105197,2.385251793798155,3.0686247971642597,-69.7935499474123,64.42201275940329,-1.3414295891769636,1.0438222046211916,1.1016892357342308e-06,0.0008692328069943081,0.0015809921687131505,0.0011016892357342306,-0.004868387311841799,69.7935499474123,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
2,momentum_trend_following,342,0.23248729315696656,-0.7285941732594781,0.1575219961156336,1.3911775847361365,2.371248008717663,2.8987249680372074,-70.15286680968882,64.69174453110723,1.2826083215138717,3.6538563302315343,9.074814829644831e-07,0.0003103586671738532,0.0012146419772156077,0.000907481482964483,-0.004056028814146135,70.15286680968882,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
3,risk_off_deleveraging,248,-0.48732445267480723,-3.0230804029859275,-0.5229774083385516,1.8948145992161936,-1.5691156357712053,3.3359111268290773,-69.66952074727705,64.20349894800493,5.35371247790153,3.7845968421303247,1.1598718211230773e-06,0.00028764821163852316,0.0018381412939409627,0.0011598718211230771,-0.06892678210948869,69.66952074727705,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
4,active_trading,347,0.17049572680873795,-0.9166425401578717,0.1669289455707635,1.3869019090360035,0.4358978038688995,1.0986118611950872,-70.0981366819882,64.74344177685828,-0.3379058375181657,0.09799196635073384,3.3231886143202485e-06,0.0011531464491691262,0.006001340718983382,0.0033231886143202487,-0.01126442461845962,70.0981366819882,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
5,sector_or_group_rotation,349,-1.127746629776861,-3.5538338293432488,-0.7483002161215422,0.8361010330427827,-5.40056821919556,5.545972336303845,-69.66214013304615,64.18832714441513,1.7390387025181429,-3.661529516677417,3.425326239278332e-06,0.001195438857508138,0.006006294519020796,0.0034253262392783326,-0.010376588412205772,69.66214013304615,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
6,baseline_hold,343,0.335964365751015,-1.4126602993707873,0.3998201586674669,2.128104184722634,1.3839573832307306,3.0271006490704484,-69.76829624454065,64.3469103710297,-0.20888036074600136,1.1750770224847293,1.920551783512205e-06,0.0006587492617446864,0.00318392836172729,0.0019205517835122051,-0.030026509897944594,69.76829624454065,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
7,momentum_trend_following,58,-1.0342044000132988,-3.689211148753294,-0.8603420115956272,1.0492183371297603,-5.815958577849942,5.835307978692568,-71.41208806531182,65.2100136855553,11.452421032149216,5.636462454299275,2.3636861913017533e-06,0.00013709379909550168,0.004004874899835285,0.0023636861913017533,-0.1089098652400033,71.41208806531182,True,True,False,exact Stage0 training diagnostics exist but event-triggered K-window samples are undated macro-rollout transitions,True,True,True,,
